company_name,project_id,project_name,estimated_value_low,estimated_value_base,estimated_value_high,confidence_adjusted_value_low,confidence_adjusted_value_base,confidence_adjusted_value_high,value_pathway,financial_driver,metric_name,currency,revenue,ebit,ebit_margin,wacc,estimated_cost_usd,evidence_level,stage,status,country,country_iso3,intervention_type,value_to_cost_ratio_base
Public Power Corp,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,8978607.0,580.0,0.0646,6.2249,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Public Power Corp,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1715239.4209999999,3980242.2419999996,7814688.605,1418122.03185,3291836.9596999995,6464201.91925,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,8978607.0,580.0,0.0646,6.2249,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9374313222650965
Public Power Corp,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,EUR,8978607.0,580.0,0.0646,6.2249,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Public Power Corp,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,8978607.0,580.0,0.0646,6.2249,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Public Power Corp,WWF-NBS-017,Riparian Buffer Restoration — Chile,1233311.4305,3037093.7795,5677773.364,1006077.3720150001,2474040.452265,4596500.35092,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,8978607.0,580.0,0.0646,6.2249,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1393736275078243
Public Power Corp,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,EUR,8978607.0,580.0,0.0646,6.2249,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Public Power Corp,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1124467.9105,2714435.821,5635807.4629999995,787397.96521,1900870.93042,3946237.7912600003,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,8978607.0,580.0,0.0646,6.2249,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.5024979705528355
Public Power Corp,WWF-NBS-007,Wetland Treatment System — Spain,1413196.466,3465754.49,6528294.6850000005,643176.4104,1576000.99562,2966065.9524499997,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,8978607.0,580.0,0.0646,6.2249,828014,low,proposed,active,Spain,,constructed_wetlands,1.903350662694109
Public Power Corp,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,8978607.0,580.0,0.0646,6.2249,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Public Power Corp,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,EUR,8978607.0,580.0,0.0646,6.2249,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Public Power Corp,WWF-NBS-005,Watershed Governance & Coordination — Canada,740867.9105,1849135.821,3972607.463,591968.365715,1477926.73143,3176600.19429,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,EUR,8978607.0,580.0,0.0646,6.2249,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.597862205521074
Public Power Corp,WWF-NBS-020,Wetland Treatment System — USA,779429.931,1703123.826,3014044.145,638399.0265200001,1389127.8981599999,2463854.4658,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,EUR,8978607.0,580.0,0.0646,6.2249,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.5043826776151322
Public Power Corp,WWF-NBS-003,Wetland Treatment System — Canada,623027.596,1517524.602,2849373.205,312491.80578,761730.5705200001,1427626.2565000001,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,8978607.0,580.0,0.0646,6.2249,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.36592247506811837
Public Power Corp,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,283467.9105,686935.821,1430807.463,122775.66669,297531.33337999997,619894.00014,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,8978607.0,580.0,0.0646,6.2249,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.12138314619723192
Public Power Corp,WWF-NBS-012,Artificial Wetlands Initiative — Chile,172024.521,393569.902,810786.555,108056.74597999999,245557.64856,508189.9294,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,EUR,8978607.0,580.0,0.0646,6.2249,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.09378303302182779
Public Power Corp,WWF-NBS-016,Riparian Greenbelt Program — Chile,61305.4455,158121.5155,328170.424,42253.805475,109204.239655,227662.282,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,8978607.0,580.0,0.0646,6.2249,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.051010019742259924
Seatopia,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,USD,95.0,-8.0,-0.0842,9.5,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Seatopia,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,USD,95.0,-8.0,-0.0842,9.5,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Seatopia,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,USD,95.0,-8.0,-0.0842,9.5,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Seatopia,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668733.085,6121024.37,11943369.924999999,1747171.87155,4009499.7911,7824112.23775,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,USD,95.0,-8.0,-0.0842,9.5,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610083078972736
Seatopia,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,USD,95.0,-8.0,-0.0842,9.5,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Seatopia,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688303.8849999998,3926371.17,7680010.925,1395226.82625,3246046.5484999996,6349725.89125,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,USD,95.0,-8.0,-0.0842,9.5,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.924391379447822
Seatopia,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,USD,95.0,-8.0,-0.0842,9.5,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Seatopia,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,USD,95.0,-8.0,-0.0842,9.5,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Seatopia,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,USD,95.0,-8.0,-0.0842,9.5,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Seatopia,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219843.6625,2996690.4755,5570031.22,994899.124575,2440505.709945,4507074.3714000005,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,USD,95.0,-8.0,-0.0842,9.5,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.123929821417387
Seatopia,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111000.1425,2687500.285,5555000.855,778150.09785,1882375.1957,3890750.5871,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,USD,95.0,-8.0,-0.0842,9.5,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.49760859641809085
Seatopia,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,USD,95.0,-8.0,-0.0842,9.5,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Seatopia,WWF-NBS-007,Wetland Treatment System — Spain,1386260.9300000002,3411883.418,6393617.005,629259.7168,1548167.60842,2896482.48445,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,USD,95.0,-8.0,-0.0842,9.5,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697360291251113
Seatopia,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,USD,95.0,-8.0,-0.0842,9.5,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Seatopia,WWF-NBS-005,Watershed Governance & Coordination — Canada,727400.1425,1822200.285,3891800.855,580790.118275,1455570.23655,3109530.70965,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,USD,95.0,-8.0,-0.0842,9.5,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888183855180725
Seatopia,WWF-NBS-020,Wetland Treatment System — USA,752494.395,1649252.754,2879366.465,616311.887,1344953.61912,2353418.7682,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,USD,95.0,-8.0,-0.0842,9.5,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.48834330415396593
Seatopia,WWF-NBS-003,Wetland Treatment System — Canada,596092.06,1463653.53,2714695.525,300460.5997,737668.15836,1367470.2261,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,USD,95.0,-8.0,-0.0842,9.5,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3543632994823392
Seatopia,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270000.1425,660000.285,1350000.855,116760.06365,285500.1273,583800.3819,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,USD,95.0,-8.0,-0.0842,9.5,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647480383897518
Seatopia,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145088.98500000002,339698.83,676108.875,88842.7303,207129.6172,412119.851,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,USD,95.0,-8.0,-0.0842,9.5,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07910665313656379
Seatopia,WWF-NBS-016,Riparian Greenbelt Program — Chile,47837.6775,117718.2115,220428.28,32601.905075,80248.538455,150447.0788,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,USD,95.0,-8.0,-0.0842,9.5,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.037484620961688385
Seche Environnement,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,EUR,1110.4,91.7,0.0826,6.0,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Seche Environnement,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,EUR,1110.4,91.7,0.0826,6.0,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Seche Environnement,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,EUR,1110.4,91.7,0.0826,6.0,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Seche Environnement,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668736.1311999997,6121030.4624,11943385.156,1747173.790656,4009503.629312,7824121.83328,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,1110.4,91.7,0.0826,6.0,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610098022185435
Seche Environnement,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,1110.4,91.7,0.0826,6.0,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Seche Environnement,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688306.9312,3926377.2624,7680026.1559999995,1395229.4155199998,3246051.72704,6349738.8376,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,1110.4,91.7,0.0826,6.0,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243928541641155
Seche Environnement,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,EUR,1110.4,91.7,0.0826,6.0,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Seche Environnement,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,1110.4,91.7,0.0826,6.0,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Seche Environnement,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,EUR,1110.4,91.7,0.0826,6.0,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Seche Environnement,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219845.1856,2996695.0448,5570043.4048,994900.388748,2440509.502464,4507084.484784001,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1110.4,91.7,0.0826,6.0,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239315679919537
Seche Environnement,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111001.6656,2687503.3312,5555009.9936,778151.143712,1882377.287424,3890756.862272,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,1110.4,91.7,0.0826,6.0,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.49760914936834544
Seche Environnement,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,1110.4,91.7,0.0826,6.0,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Seche Environnement,WWF-NBS-007,Wetland Treatment System — Spain,1386263.9762,3411889.5104,6393632.236,629261.29067,1548170.7561599999,2896490.3537999997,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1110.4,91.7,0.0826,6.0,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697398306791913
Seche Environnement,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,EUR,1110.4,91.7,0.0826,6.0,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Seche Environnement,WWF-NBS-005,Watershed Governance & Coordination — Canada,727401.6656,1822203.3312,3891809.9936,580791.382448,1455572.764896,3109538.294688,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,EUR,1110.4,91.7,0.0826,6.0,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888194083039006
Seche Environnement,WWF-NBS-020,Wetland Treatment System — USA,752497.4412,1649258.8464,2879381.696,616314.384884,1344958.6148879998,2353431.25762,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,EUR,1110.4,91.7,0.0826,6.0,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4883451180825782
Seche Environnement,WWF-NBS-003,Wetland Treatment System — Canada,596095.1062,1463659.6224,2714710.756,300461.960336,737670.879632,1367477.0292800001,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1110.4,91.7,0.0826,6.0,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.354364606735355
Seche Environnement,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270001.6656,660003.3312,1350009.9936,116760.743968,285501.487936,583804.463808,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,1110.4,91.7,0.0826,6.0,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647535893438861
Seche Environnement,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145092.0312,339704.9224,676124.106,88844.903256,207133.963112,412130.71578,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,EUR,1110.4,91.7,0.0826,6.0,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.0791083129211846
Seche Environnement,WWF-NBS-016,Riparian Greenbelt Program — Chile,47839.2006,117722.7808,220440.46480000002,32602.996629999998,80251.81311999999,150455.81123999998,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1110.4,91.7,0.0826,6.0,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.03748615057928223
Sodexo,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,EUR,24.0,1.0,0.0442,10.9234,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Sodexo,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,EUR,24.0,1.0,0.0442,10.9234,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Sodexo,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,EUR,24.0,1.0,0.0442,10.9234,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Sodexo,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668732.872,6121023.944,11943368.86,1747171.73736,4009499.52272,7824111.5668,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,24.0,1.0,0.0442,10.9234,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.561008203409574
Sodexo,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,24.0,1.0,0.0442,10.9234,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Sodexo,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688303.6719999998,3926370.744,7680009.86,1395226.6452,3246046.1864,6349724.9860000005,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,EUR,24.0,1.0,0.0442,10.9234,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.924391276330965
Sodexo,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,EUR,24.0,1.0,0.0442,10.9234,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Sodexo,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,24.0,1.0,0.0442,10.9234,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Sodexo,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,EUR,24.0,1.0,0.0442,10.9234,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Sodexo,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219843.556,2996690.156,5570030.368,994899.03618,2440505.44476,4507073.66424,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,24.0,1.0,0.0442,10.9234,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239296992913341
